Order_ID,Order_Date,Year,Quarter,Month,Customer_ID,Gender,Age_Group,Customer_Segment,Brand,Category,Sub_Category,Unit_Price,Listing_Type,Quantity,Revenue,Discount,Profit,Stock_Received,Stock_Available,City,State,Region,Delivery_Days,Returned,Rating,Feedback_Sentiment
O00793,2022-09-07,2022,Q3,Sep,C0094,Female,18-25,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,190,249,6451,6351,Pune,Maharashtra,West,1,No,2,Negative
O00794,2017-10-05,2017,Q4,Oct,C0095,Male,26-35,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,103,362,1886,1088,Hyderabad,Telangana,South,3,Yes,3,Neutral
O00795,2019-06-12,2019,Q2,Jun,C0096,Male,18-25,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,207,447,4260,3820,Pune,Maharashtra,West,7,Yes,1,Negative
O00796,2025-12-15,2025,Q4,Dec,C0097,Female,18-25,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,96,717,3057,2163,Mumbai,Maharashtra,West,3,Yes,2,Negative
O00797,2021-02-26,2021,Q1,Feb,C0098,Female,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,168,932,6735,6454,Delhi,Delhi,North,6,Yes,2,Negative
O00798,2016-06-24,2016,Q2,Jun,C0099,Male,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,129,548,6522,5839,Mumbai,Maharashtra,West,7,Yes,5,Positive
O00799,2013-06-15,2013,Q2,Jun,C0100,Female,26-35,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,125,362,5615,5417,Hyderabad,Telangana,South,3,No,4,Positive
O00800,2021-12-15,2021,Q4,Dec,C0101,Female,45+,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,177,658,1145,255,Chennai,Tamil Nadu,South,3,Yes,1,Negative
O00801,2016-09-13,2016,Q3,Sep,C0102,Female,36-45,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,239,726,4922,4724,Hyderabad,Telangana,South,4,Yes,4,Positive
O00802,2014-10-28,2014,Q4,Oct,C0103,Female,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,188,254,7959,7394,Hyderabad,Telangana,South,6,Yes,3,Neutral
O00803,2012-10-29,2012,Q4,Oct,C0104,Female,36-45,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,144,375,7759,7633,Hyderabad,Telangana,South,4,Yes,2,Negative
O00804,2017-09-19,2017,Q3,Sep,C0105,Male,36-45,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,26,169,7341,6656,Hyderabad,Telangana,South,4,Yes,5,Positive
O00805,2014-05-10,2014,Q2,May,C0106,Male,45+,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,147,715,3224,2332,Delhi,Delhi,North,1,Yes,2,Negative
O00806,2017-12-29,2017,Q4,Dec,C0107,Male,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,143,416,7866,7372,Hyderabad,Telangana,South,6,Yes,1,Negative
O00807,2013-09-08,2013,Q3,Sep,C0108,Female,36-45,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,27,886,4799,4607,Kolkata,West Bengal,East,4,Yes,4,Positive
O00808,2025-06-07,2025,Q2,Jun,C0109,Female,45+,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,177,365,6611,5738,Bangalore,Karnataka,South,7,Yes,1,Negative
O00809,2013-12-20,2013,Q4,Dec,C0110,Male,45+,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,32,768,3435,2941,Kolkata,West Bengal,East,7,Yes,5,Positive
O00810,2020-01-27,2020,Q1,Jan,C0111,Male,18-25,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,173,1256,5879,5189,Mumbai,Maharashtra,West,4,No,4,Positive
O00811,2018-10-13,2018,Q4,Oct,C0112,Female,26-35,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,20,297,4923,4340,Chennai,Tamil Nadu,South,7,Yes,2,Negative
O00812,2017-02-09,2017,Q1,Feb,C0113,Male,26-35,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,246,1063,6265,5889,Hyderabad,Telangana,South,3,No,5,Positive
O00813,2012-08-08,2012,Q3,Aug,C0114,Male,26-35,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,41,671,3624,3133,Pune,Maharashtra,West,3,Yes,1,Negative
O00814,2018-07-07,2018,Q3,Jul,C0115,Female,36-45,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,63,686,5515,5012,Chennai,Tamil Nadu,South,5,Yes,2,Negative
O00815,2014-08-30,2014,Q3,Aug,C0116,Female,18-25,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,98,148,3833,3455,Delhi,Delhi,North,7,Yes,1,Negative
O00816,2015-07-28,2015,Q3,Jul,C0117,Female,45+,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,160,644,3017,2618,Delhi,Delhi,North,6,Yes,5,Positive
O00817,2017-01-30,2017,Q1,Jan,C0118,Male,45+,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,43,897,1830,1657,Delhi,Delhi,North,6,Yes,5,Positive
O00818,2024-11-01,2024,Q4,Nov,C0119,Female,18-25,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,247,573,5220,4714,Hyderabad,Telangana,South,3,Yes,2,Negative
O00819,2012-09-17,2012,Q3,Sep,C0120,Male,45+,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,247,982,7057,6617,Pune,Maharashtra,West,5,No,1,Negative
O00820,2018-11-30,2018,Q4,Nov,C0121,Male,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,190,205,1211,944,Bangalore,Karnataka,South,1,No,3,Neutral
O00821,2015-03-10,2015,Q1,Mar,C0122,Male,36-45,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,182,199,7034,6662,Hyderabad,Telangana,South,6,Yes,1,Negative
O00822,2023-12-03,2023,Q4,Dec,C0123,Female,45+,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,216,645,3991,3856,Chennai,Tamil Nadu,South,3,Yes,3,Neutral
O00823,2020-11-29,2020,Q4,Nov,C0124,Female,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,95,450,1668,1465,Hyderabad,Telangana,South,1,Yes,2,Negative
O00824,2014-08-15,2014,Q3,Aug,C0125,Male,36-45,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,47,1062,6901,6523,Chennai,Tamil Nadu,South,5,No,3,Neutral
O00825,2018-04-19,2018,Q2,Apr,C0126,Female,36-45,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,96,880,2343,1731,Delhi,Delhi,North,3,No,3,Neutral
O00826,2019-05-16,2019,Q2,May,C0127,Female,45+,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,42,945,5997,5896,Delhi,Delhi,North,7,No,1,Negative
O00827,2014-03-12,2014,Q1,Mar,C0128,Male,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,143,1440,3434,2990,Pune,Maharashtra,West,7,Yes,5,Positive
O00828,2022-06-15,2022,Q2,Jun,C0129,Male,45+,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,171,1139,7685,7001,Kolkata,West Bengal,East,2,No,2,Negative
O00829,2022-03-27,2022,Q1,Mar,C0130,Female,26-35,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,113,162,6793,6630,Delhi,Delhi,North,3,Yes,2,Negative
O00830,2024-05-04,2024,Q2,May,C0131,Male,18-25,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,93,687,3192,2705,Kolkata,West Bengal,East,7,Yes,1,Negative
O00831,2023-10-08,2023,Q4,Oct,C0132,Male,18-25,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,197,507,2707,2003,Delhi,Delhi,North,1,No,1,Negative
O00832,2014-04-24,2014,Q2,Apr,C0133,Male,26-35,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,53,1554,5823,4952,Chennai,Tamil Nadu,South,4,Yes,5,Positive
O00833,2016-07-16,2016,Q3,Jul,C0134,Female,45+,New,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,57,772,6709,6424,Bangalore,Karnataka,South,5,Yes,5,Positive
O00834,2023-03-16,2023,Q1,Mar,C0135,Male,45+,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,90,1105,1008,488,Chennai,Tamil Nadu,South,7,No,4,Positive
O00835,2017-06-01,2017,Q2,Jun,C0136,Female,45+,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,156,998,5361,4659,Bangalore,Karnataka,South,5,No,5,Positive
O00836,2020-12-08,2020,Q4,Dec,C0137,Male,45+,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,129,183,1906,1755,Delhi,Delhi,North,1,Yes,4,Positive
O00837,2023-08-13,2023,Q3,Aug,C0138,Male,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,199,426,6596,5790,Kolkata,West Bengal,East,7,No,2,Negative
O00838,2024-08-18,2024,Q3,Aug,C0139,Female,18-25,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,160,898,5616,5073,Bangalore,Karnataka,South,4,Yes,4,Positive
O00839,2021-07-21,2021,Q3,Jul,C0140,Female,45+,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,141,797,6115,5403,Bangalore,Karnataka,South,5,No,2,Negative
O00840,2019-04-30,2019,Q2,Apr,C0141,Female,18-25,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,60,592,4972,4820,Kolkata,West Bengal,East,5,No,3,Neutral
O00841,2012-09-28,2012,Q3,Sep,C0142,Male,45+,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,250,268,7932,7726,Kolkata,West Bengal,East,2,No,2,Negative
O00842,2013-11-27,2013,Q4,Nov,C0143,Male,45+,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,121,1749,6442,6224,Bangalore,Karnataka,South,3,Yes,4,Positive
O00843,2024-12-19,2024,Q4,Dec,C0144,Female,45+,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,66,688,2773,1928,Bangalore,Karnataka,South,6,Yes,4,Positive
O00844,2022-12-19,2022,Q4,Dec,C0145,Male,26-35,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,209,422,2212,1376,Bangalore,Karnataka,South,1,No,3,Neutral
O00845,2021-08-31,2021,Q3,Aug,C0146,Female,26-35,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,192,259,1193,588,Hyderabad,Telangana,South,1,No,3,Neutral
O00846,2018-03-27,2018,Q1,Mar,C0147,Female,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,124,1052,2882,2718,Delhi,Delhi,North,1,Yes,2,Negative
O00847,2013-11-10,2013,Q4,Nov,C0148,Female,45+,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,82,643,2984,2488,Kolkata,West Bengal,East,3,No,5,Positive
O00848,2025-08-24,2025,Q3,Aug,C0149,Male,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,126,582,6367,6240,Chennai,Tamil Nadu,South,5,No,3,Neutral
O00849,2018-01-08,2018,Q1,Jan,C0150,Female,36-45,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,42,1350,1553,933,Bangalore,Karnataka,South,7,Yes,1,Negative
O00850,2014-08-31,2014,Q3,Aug,C0151,Female,36-45,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,131,1144,4345,3918,Hyderabad,Telangana,South,4,Yes,4,Positive
O00851,2014-06-05,2014,Q2,Jun,C0152,Female,36-45,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,66,448,7216,6319,Mumbai,Maharashtra,West,3,No,1,Negative
O00852,2017-07-30,2017,Q3,Jul,C0153,Female,45+,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,19,248,4060,3784,Mumbai,Maharashtra,West,5,No,2,Negative
O00853,2016-03-28,2016,Q1,Mar,C0154,Female,36-45,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,119,1156,5927,5176,Hyderabad,Telangana,South,4,No,4,Positive
O00854,2017-11-05,2017,Q4,Nov,C0155,Male,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,1,214,5528,4705,Pune,Maharashtra,West,3,No,2,Negative
O00855,2023-05-21,2023,Q2,May,C0156,Male,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,95,211,7590,6966,Kolkata,West Bengal,East,7,No,5,Positive
O00856,2019-06-12,2019,Q2,Jun,C0157,Female,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,84,782,5373,5029,Delhi,Delhi,North,5,Yes,5,Positive
O00857,2025-11-20,2025,Q4,Nov,C0158,Male,36-45,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,220,755,7186,6828,Pune,Maharashtra,West,7,No,2,Negative
O00858,2025-07-08,2025,Q3,Jul,C0159,Male,26-35,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,202,538,4079,3647,Delhi,Delhi,North,3,No,4,Positive
O00859,2023-07-18,2023,Q3,Jul,C0160,Male,36-45,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,55,968,6904,6540,Kolkata,West Bengal,East,5,Yes,5,Positive
O00860,2017-04-03,2017,Q2,Apr,C0161,Female,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,159,953,2841,1941,Mumbai,Maharashtra,West,7,Yes,3,Neutral
O00861,2017-09-08,2017,Q3,Sep,C0162,Male,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,188,485,6855,6323,Mumbai,Maharashtra,West,5,Yes,1,Negative
O00862,2021-02-07,2021,Q1,Feb,C0163,Female,36-45,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,52,769,2034,1610,Kolkata,West Bengal,East,6,No,1,Negative
O00863,2013-01-20,2013,Q1,Jan,C0164,Female,36-45,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,93,322,3841,3469,Pune,Maharashtra,West,2,Yes,1,Negative
O00864,2017-05-04,2017,Q2,May,C0165,Female,36-45,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,187,606,2449,1847,Kolkata,West Bengal,East,4,Yes,1,Negative
O00865,2017-04-05,2017,Q2,Apr,C0166,Male,18-25,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,138,960,4235,3531,Pune,Maharashtra,West,6,Yes,5,Positive
O00866,2017-10-27,2017,Q4,Oct,C0167,Male,36-45,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,227,312,6836,6527,Pune,Maharashtra,West,3,No,2,Negative
O00867,2023-12-12,2023,Q4,Dec,C0168,Female,45+,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,159,767,3994,3127,Mumbai,Maharashtra,West,5,Yes,1,Negative
O00868,2012-11-25,2012,Q4,Nov,C0169,Female,26-35,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,83,1126,3019,2325,Hyderabad,Telangana,South,2,No,2,Negative
O00869,2014-03-13,2014,Q1,Mar,C0170,Female,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,246,305,4785,4595,Mumbai,Maharashtra,West,3,Yes,3,Neutral
O00870,2013-09-22,2013,Q3,Sep,C0171,Female,18-25,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,197,388,4464,3975,Hyderabad,Telangana,South,4,Yes,2,Negative
O00871,2023-06-30,2023,Q2,Jun,C0172,Female,45+,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,209,402,1999,1745,Pune,Maharashtra,West,6,No,4,Positive
O00872,2015-11-18,2015,Q4,Nov,C0173,Male,18-25,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,136,1026,7126,6698,Kolkata,West Bengal,East,3,Yes,3,Neutral
O00873,2016-11-15,2016,Q4,Nov,C0174,Female,36-45,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,133,980,7124,6406,Kolkata,West Bengal,East,2,Yes,3,Neutral
O00874,2020-10-11,2020,Q4,Oct,C0175,Female,45+,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,99,695,4913,4625,Pune,Maharashtra,West,2,No,5,Positive
O00875,2022-05-29,2022,Q2,May,C0176,Male,18-25,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,164,477,4487,4266,Hyderabad,Telangana,South,4,Yes,5,Positive
O00876,2013-07-05,2013,Q3,Jul,C0177,Male,26-35,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,146,992,3471,3125,Hyderabad,Telangana,South,6,No,4,Positive
O00877,2012-04-26,2012,Q2,Apr,C0178,Female,18-25,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,245,315,5795,5633,Hyderabad,Telangana,South,2,Yes,2,Negative
O00878,2023-08-31,2023,Q3,Aug,C0179,Male,18-25,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,232,303,2074,1421,Chennai,Tamil Nadu,South,6,No,2,Negative
O00879,2014-05-25,2014,Q2,May,C0180,Male,26-35,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,139,603,4220,3618,Kolkata,West Bengal,East,7,Yes,2,Negative
O00880,2021-03-30,2021,Q1,Mar,C0181,Male,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,188,511,5322,4865,Pune,Maharashtra,West,2,No,4,Positive
O00881,2024-12-05,2024,Q4,Dec,C0182,Female,45+,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,25,778,6556,5811,Mumbai,Maharashtra,West,2,Yes,1,Negative
O00882,2013-08-03,2013,Q3,Aug,C0183,Male,26-35,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,197,1419,6838,6382,Kolkata,West Bengal,East,5,No,4,Positive
O00883,2021-12-10,2021,Q4,Dec,C0184,Male,26-35,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,133,327,2208,1488,Chennai,Tamil Nadu,South,2,No,5,Positive
O00884,2015-10-07,2015,Q4,Oct,C0185,Female,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,2,1528,4471,4040,Pune,Maharashtra,West,6,No,3,Neutral
O00885,2012-05-26,2012,Q2,May,C0186,Male,18-25,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,92,992,3256,2529,Chennai,Tamil Nadu,South,7,No,5,Positive
O00886,2013-09-10,2013,Q3,Sep,C0187,Male,45+,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,56,820,6425,5707,Hyderabad,Telangana,South,5,No,4,Positive
O00887,2014-09-19,2014,Q3,Sep,C0188,Female,45+,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,137,958,4879,4163,Bangalore,Karnataka,South,6,No,4,Positive
O00888,2014-02-01,2014,Q1,Feb,C0189,Male,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,43,339,6182,5617,Bangalore,Karnataka,South,1,Yes,4,Positive
O00889,2013-07-28,2013,Q3,Jul,C0190,Male,26-35,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,77,727,1552,765,Mumbai,Maharashtra,West,5,Yes,3,Neutral
O00890,2017-04-15,2017,Q2,Apr,C0191,Female,36-45,New,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,222,461,5132,4258,Bangalore,Karnataka,South,3,Yes,3,Neutral
O00891,2012-02-15,2012,Q1,Feb,C0192,Female,26-35,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,185,965,2786,2106,Delhi,Delhi,North,6,No,1,Negative
O00892,2013-03-25,2013,Q1,Mar,C0193,Female,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,13,487,5173,4900,Bangalore,Karnataka,South,5,Yes,1,Negative
O00893,2017-03-20,2017,Q1,Mar,C0194,Female,36-45,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,160,848,7583,7310,Kolkata,West Bengal,East,3,No,5,Positive
O00894,2018-04-08,2018,Q2,Apr,C0195,Male,36-45,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,129,313,1440,1214,Hyderabad,Telangana,South,6,Yes,4,Positive
O00895,2013-02-20,2013,Q1,Feb,C0196,Female,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,11,713,6307,5814,Kolkata,West Bengal,East,6,No,2,Negative
O00896,2013-12-24,2013,Q4,Dec,C0197,Male,36-45,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,76,618,7353,6643,Chennai,Tamil Nadu,South,2,Yes,1,Negative
O00897,2021-02-01,2021,Q1,Feb,C0198,Male,45+,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,107,838,5267,4645,Mumbai,Maharashtra,West,6,No,3,Neutral
O00898,2018-10-28,2018,Q4,Oct,C0199,Male,36-45,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,120,1108,5747,5549,Pune,Maharashtra,West,7,No,1,Negative
O00899,2015-10-28,2015,Q4,Oct,C0200,Male,26-35,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,12,182,1737,1050,Mumbai,Maharashtra,West,3,Yes,4,Positive
O00900,2021-08-07,2021,Q3,Aug,C0201,Female,18-25,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,91,301,4201,3412,Bangalore,Karnataka,South,2,Yes,1,Negative
O00901,2017-02-05,2017,Q1,Feb,C0202,Male,36-45,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,87,989,3918,3785,Pune,Maharashtra,West,4,No,4,Positive
O00902,2023-10-18,2023,Q4,Oct,C0203,Female,26-35,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,113,274,1592,1438,Kolkata,West Bengal,East,6,No,4,Positive
O00903,2024-02-26,2024,Q1,Feb,C0204,Male,26-35,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,231,670,7811,7131,Mumbai,Maharashtra,West,7,Yes,4,Positive
O00904,2022-03-20,2022,Q1,Mar,C0205,Female,26-35,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,80,473,6785,6173,Chennai,Tamil Nadu,South,5,Yes,1,Negative
O00905,2023-12-02,2023,Q4,Dec,C0206,Female,26-35,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,116,529,2943,2079,Chennai,Tamil Nadu,South,5,Yes,3,Neutral
O00906,2012-08-26,2012,Q3,Aug,C0207,Male,36-45,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,99,464,1139,830,Kolkata,West Bengal,East,4,Yes,4,Positive
O00907,2019-12-24,2019,Q4,Dec,C0208,Male,26-35,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,126,464,3045,2790,Pune,Maharashtra,West,1,Yes,5,Positive
O00908,2019-08-30,2019,Q3,Aug,C0209,Female,26-35,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,103,629,1746,1046,Hyderabad,Telangana,South,6,No,3,Neutral
O00909,2025-07-03,2025,Q3,Jul,C0210,Female,36-45,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,10,1298,6391,5897,Pune,Maharashtra,West,7,No,2,Negative
O00910,2012-07-07,2012,Q3,Jul,C0211,Female,45+,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,20,194,6119,5243,Hyderabad,Telangana,South,7,No,5,Positive
O00911,2020-12-31,2020,Q4,Dec,C0212,Female,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,25,445,4529,4000,Mumbai,Maharashtra,West,3,Yes,4,Positive
O00912,2025-09-19,2025,Q3,Sep,C0213,Female,36-45,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,22,503,1044,818,Chennai,Tamil Nadu,South,7,Yes,2,Negative
O00913,2018-07-29,2018,Q3,Jul,C0214,Female,45+,New,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,10,528,3726,3602,Hyderabad,Telangana,South,5,No,4,Positive
O00914,2021-08-05,2021,Q3,Aug,C0215,Male,18-25,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,248,217,1631,1349,Mumbai,Maharashtra,West,6,No,2,Negative
O00915,2021-12-27,2021,Q4,Dec,C0216,Female,36-45,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,126,1490,2411,2153,Hyderabad,Telangana,South,2,Yes,1,Negative
O00916,2016-08-05,2016,Q3,Aug,C0217,Female,36-45,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,63,825,7077,6720,Mumbai,Maharashtra,West,5,No,3,Neutral
O00917,2018-08-03,2018,Q3,Aug,C0218,Male,45+,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,227,760,1232,394,Hyderabad,Telangana,South,1,Yes,1,Negative
O00918,2022-12-29,2022,Q4,Dec,C0219,Female,18-25,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,246,458,3615,3505,Hyderabad,Telangana,South,6,Yes,3,Neutral
O00919,2016-04-10,2016,Q2,Apr,C0220,Male,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,30,1243,7891,7041,Kolkata,West Bengal,East,6,Yes,4,Positive
O00920,2022-02-01,2022,Q1,Feb,C0221,Male,26-35,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,185,1792,4115,3521,Mumbai,Maharashtra,West,7,Yes,3,Neutral
O00921,2026-01-07,2026,Q1,Jan,C0222,Female,26-35,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,161,225,5701,5203,Delhi,Delhi,North,4,No,4,Positive
O00922,2025-09-11,2025,Q3,Sep,C0223,Female,26-35,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,205,174,3203,2354,Hyderabad,Telangana,South,7,No,1,Negative
O00923,2012-02-29,2012,Q1,Feb,C0224,Female,26-35,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,166,307,5990,5713,Bangalore,Karnataka,South,4,No,3,Neutral
O00924,2016-06-20,2016,Q2,Jun,C0225,Female,36-45,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,78,315,5198,4436,Mumbai,Maharashtra,West,6,Yes,4,Positive
